Data,ID Produto,Descrição,Número de Lotes a Comprar,Tamanho do Lote,Total de Produtos a Comprar,Estoque Anterior,Produtos que Chegaram,Previsão de Demanda,Estoque após Atender,Custo de Compra
01/01/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,-0.0,0,0.0,0.0
01/01/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
01/01/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
08/01/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
08/01/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
08/01/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,-0.0,0,0.0,0.0
15/01/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
15/01/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
15/01/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
22/01/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
22/01/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
22/01/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
29/01/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
29/01/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
29/01/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
05/02/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
05/02/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
05/02/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
12/02/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
12/02/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
12/02/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
19/02/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
19/02/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
19/02/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
26/02/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
26/02/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
26/02/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
05/03/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,-0.0,6000,-0.0,0.0,0.0,0,0.0,0.0
05/03/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
05/03/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
12/03/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
12/03/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,12.0,6000,72000.0,0.0,0.0,0,0.0,140080.0
12/03/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
19/03/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,1.0,6000,6000.0,0.0,0.0,0,0.0,13500.0
19/03/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
19/03/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
26/03/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
26/03/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
26/03/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
02/04/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
02/04/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
02/04/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
09/04/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
09/04/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
09/04/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
16/04/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
16/04/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,15.0,6000,90000.0,0.0,0.0,0,0.0,174100.0
16/04/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
23/04/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,3.0,6000,18000.0,0.0,0.0,0,0.0,34500.0
23/04/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
23/04/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
30/04/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
30/04/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
30/04/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
07/05/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
07/05/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
07/05/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
14/05/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
14/05/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
14/05/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
21/05/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
21/05/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
21/05/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
28/05/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
28/05/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
28/05/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
04/06/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
04/06/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
04/06/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
11/06/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
11/06/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
11/06/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,6.0,5400,32400.0,0.0,0.0,0,0.0,75104.0
18/06/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,7.0,6000,42000.0,0.0,0.0,0,0.0,76500.0
18/06/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
18/06/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
25/06/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,-0.0,0,0.0,0.0
25/06/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
25/06/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
02/07/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
02/07/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,0.0,0,0.0,0.0
02/07/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
09/07/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,0.0,6000.0,1890,4110.0,0.0
09/07/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,0.0,72000.0,68067,3933.0,0.0
09/07/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
16/07/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,4110.0,0.0,0,4110.0,0.0
16/07/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,7.0,6000,42000.0,3933.0,0.0,0,3933.0,83380.0
16/07/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,7.0,5400,37800.0,0.0,0.0,0,0.0,87038.0
23/07/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,2.0,6000,12000.0,4110.0,0.0,0,4110.0,24000.0
23/07/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3933.0,0.0,0,3933.0,0.0
23/07/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
30/07/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,4110.0,0.0,0,4110.0,0.0
30/07/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3933.0,0.0,0,3933.0,0.0
30/07/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
06/08/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,4110.0,0.0,0,4110.0,0.0
06/08/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3933.0,0.0,0,3933.0,0.0
06/08/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,-0.0,5400,-0.0,0.0,0.0,0,0.0,0.0
13/08/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,4110.0,18000.0,16863,5247.0,0.0
13/08/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,6.0,6000,36000.0,3933.0,90000.0,90605,3328.0,72040.0
13/08/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,5.0,5400,27000.0,0.0,0.0,0,0.0,63170.0
20/08/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,5247.0,0.0,0,5247.0,0.0
20/08/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3328.0,0.0,0,3328.0,0.0
20/08/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
27/08/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,5247.0,0.0,0,5247.0,0.0
27/08/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3328.0,0.0,0,3328.0,0.0
27/08/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
03/09/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,5247.0,0.0,0,5247.0,0.0
03/09/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3328.0,0.0,0,3328.0,0.0
03/09/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
10/09/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,5247.0,0.0,0,5247.0,0.0
10/09/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3328.0,0.0,0,3328.0,0.0
10/09/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
17/09/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,5247.0,0.0,0,5247.0,0.0
17/09/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3328.0,0.0,0,3328.0,0.0
17/09/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
24/09/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,5247.0,0.0,0,5247.0,0.0
24/09/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3328.0,0.0,0,3328.0,0.0
24/09/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
01/10/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,5247.0,0.0,0,5247.0,0.0
01/10/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3328.0,0.0,0,3328.0,0.0
01/10/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,0.0,0,0.0,0.0
08/10/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,5247.0,42000.0,44320,2927.0,0.0
08/10/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3328.0,0.0,0,3328.0,0.0
08/10/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,0.0,32400.0,31129,1271.0,0.0
15/10/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,2927.0,0.0,0,2927.0,0.0
15/10/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3328.0,0.0,0,3328.0,0.0
15/10/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,1271.0,0.0,0,1271.0,0.0
22/10/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,2927.0,0.0,0,2927.0,0.0
22/10/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3328.0,0.0,0,3328.0,0.0
22/10/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,1271.0,0.0,0,1271.0,0.0
29/10/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,2927.0,0.0,0,2927.0,0.0
29/10/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3328.0,0.0,0,3328.0,0.0
29/10/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,1271.0,0.0,0,1271.0,0.0
05/11/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,2927.0,0.0,0,2927.0,0.0
05/11/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3328.0,0.0,0,3328.0,0.0
05/11/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,1271.0,0.0,0,1271.0,0.0
12/11/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,2927.0,12000.0,13309,1618.0,0.0
12/11/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,3328.0,42000.0,39434,5894.0,0.0
12/11/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,1271.0,37800.0,38833,238.0,0.0
19/11/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,1618.0,0.0,0,1618.0,0.0
19/11/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,5894.0,0.0,0,5894.0,0.0
19/11/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,238.0,0.0,0,238.0,0.0
26/11/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,1618.0,0.0,0,1618.0,0.0
26/11/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,5894.0,0.0,0,5894.0,0.0
26/11/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,238.0,0.0,0,238.0,0.0
03/12/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,1618.0,0.0,0,1618.0,0.0
03/12/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,5894.0,0.0,0,5894.0,0.0
03/12/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,238.0,-0.0,0,238.0,0.0
10/12/2023,4-60111755-P02,PARAFUSO FLANGEADO M14*40,0.0,6000,0.0,1618.0,0.0,0,1618.0,0.0
10/12/2023,4-60111757-P02,PARAFUSO FLANGEADO M14*50,0.0,6000,0.0,5894.0,36000.0,38799,3095.0,0.0
10/12/2023,4-60111760-P02,PARAFUSO FLANGEADO M14*60,0.0,5400,0.0,238.0,27000.0,25834,1404.0,0.0
